Timestamp;RSSI
1694343793308;146
1694343793481;233
1694343793648;250
1694343793909;204
1694343794076;249
1694343794242;254
1694343794441;176
1694343794646;187
1694343794840;261
1694343795007;258
1694343795174;256
1694343795413;226
1694343795580;251
1694343795747;258
1694343796013;200
1694343796179;247
1694343796344;254
1694343796914;145
