Timestamp;RSSI
1694343758427;167
1694343758593;252
1694343758756;269
1694343759029;213
1694343759194;263
1694343759357;271
1694343759551;178
1694343759930;181
1694343760099;249
1694343760259;274
1694343760536;204
1694343760707;256
1694343760870;267
1694343761071;177
1694343761237;275
1694343761398;273
1694343761558;275
1694343762050;172
